mixture,T_K,Tc_K,Pc_bar,kij,phi_ij,mode,point_type,P_bar,P_bub_bar,P_dew_bar,gamma_Parachor_mN_m,gamma_WSD_mN_m,mixcorr_WSD,M_liq_g_per_mol,M_vap_g_per_mol,rho_liq_kg_per_m3,rho_vap_kg_per_m3,z_CO2,z_Methane,x_CO2,x_Methane,y_CO2,y_Methane
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,dew,23.274368,32.3116,20.864378,7.79589962,7.87872562,0.98631069,43.62665053,40.35409142,1015.342111,56.75759,0.95,0.05,0.986311,0.013689,0.869296,0.130704
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,dew,22.671897,32.3116,20.864378,7.89522946,7.96491991,0.98859974,43.69066846,40.87393261,1018.205208,55.875697,0.95,0.05,0.9886,0.0114,0.887883,0.112117
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,dew,22.069425,32.3116,20.864378,7.99477572,8.05116688,0.99087277,43.75423838,41.4217132,1021.048936,54.998707,0.95,0.05,0.990873,0.009127,0.90747,0.09253
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,dew,21.466954,32.3116,20.864378,8.0945392,8.13745582,0.99312971,43.81735822,41.99983851,1023.873158,54.126326,0.95,0.05,0.99313,0.00687,0.928142,0.071858
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,dew,20.864482,32.3116,20.864378,8.19452084,8.22377334,0.99537042,43.88002436,42.61103911,1026.677666,53.258273,0.95,0.05,0.99537,0.00463,0.949996,0.050004
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,bubble,32.934221,32.934386,21.52172,6.15272036,6.42148489,0.9500007,42.61116766,35.06931886,965.280849,72.708774,0.95,0.05,0.950001,0.049999,0.680332,0.319668
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,bubble,32.333569,32.934386,21.52172,6.24700554,6.50447165,0.9525311,42.68193536,35.33386064,968.440359,71.711217,0.95,0.05,0.952531,0.047469,0.689791,0.310209
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,bubble,31.732917,32.934386,21.52172,6.34153751,6.58757094,0.9550436,42.75220243,35.60858977,971.578305,70.722628,0.95,0.05,0.955044,0.044956,0.699614,0.300386
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,bubble,31.132265,32.934386,21.52172,6.43631233,6.67078026,0.95753844,42.82197575,35.8940568,974.694947,69.742746,0.95,0.05,0.957538,0.042462,0.709821,0.290179
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,bubble,30.531612,32.934386,21.52172,6.5313271,6.75409761,0.96001586,42.8912619,36.1908548,977.790576,68.771325,0.95,0.05,0.960016,0.039984,0.720434,0.279566
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,bubble,29.93096,32.934386,21.52172,6.62657908,6.83752095,0.96247609,42.96006717,36.49962375,980.865468,67.808118,0.95,0.05,0.962476,0.037524,0.731474,0.268526
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,bubble,29.330308,32.934386,21.52172,6.7220658,6.92104819,0.96491933,43.02839751,36.82105546,983.919882,66.852875,0.95,0.05,0.964919,0.035081,0.742967,0.257033
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,bubble,28.729655,32.934386,21.52172,6.81778498,7.00467715,0.96734579,43.09625852,37.15589929,986.954062,65.905347,0.95,0.05,0.967346,0.032654,0.75494,0.24506
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,bubble,28.129003,32.934386,21.52172,6.91373459,7.08840553,0.96975566,43.16365545,37.50496867,989.968233,64.965279,0.95,0.05,0.969756,0.030244,0.767422,0.232578
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,bubble,27.528351,32.934386,21.52172,7.00991283,7.17223082,0.97214911,43.23059312,37.86914854,992.9626,64.032416,0.95,0.05,0.972149,0.027851,0.780443,0.219557
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,dew,26.927698,32.934386,21.52172,7.10631816,7.25615029,0.9745263,43.29707592,38.24940416,995.937346,63.106495,0.95,0.05,0.974526,0.025474,0.79404,0.20596
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,dew,26.327046,32.934386,21.52172,7.20294927,7.34016089,0.97688736,43.36310776,38.64679119,998.892633,62.187252,0.95,0.05,0.976887,0.023113,0.808249,0.191751
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,dew,25.726394,32.934386,21.52172,7.29980515,7.42425912,0.97923241,43.42869199,39.06246761,1001.828592,61.274416,0.95,0.05,0.979232,0.020768,0.823112,0.176888
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,dew,25.125741,32.934386,21.52172,7.39688501,7.50844094,0.98156156,43.49383136,39.49770784,1004.745329,60.367713,0.95,0.05,0.981562,0.018438,0.838675,0.161325
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,dew,24.525089,32.934386,21.52172,7.49418835,7.59270156,0.98387487,43.55852792,39.95391942,1007.642911,59.466861,0.95,0.05,0.983875,0.016125,0.854987,0.145013
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,dew,23.924437,32.934386,21.52172,7.59171491,7.67703531,0.9861724,43.62278294,40.432663,1010.521371,58.571577,0.95,0.05,0.986172,0.013828,0.872105,0.127895
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,dew,23.323784,32.934386,21.52172,7.68946469,7.7614353,0.98845415,43.68659676,40.93567653,1013.380692,57.681574,0.95,0.05,0.988454,0.011546,0.890091,0.109909
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,dew,22.723132,32.934386,21.52172,7.78743787,7.84589314,0.9907201,43.74996869,41.46490459,1016.220809,56.796564,0.95,0.05,0.99072,0.00928,0.909014,0.090986
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,dew,22.12248,32.934386,21.52172,7.88563481,7.93039847,0.99297018,43.81289679,42.02253427,1019.041594,55.916266,0.95,0.05,0.99297,0.00703,0.928953,0.071047
CO2;Methane,254.0,300.705989,77.909632,0.0,1.0,envelope,dew,21.521828,32.934386,21.52172,7.98405604,8.01493852,0.99520427,43.87537768,42.61103963,1021.842852,55.040403,0.95,0.05,0.995204,0.004796,0.949996,0.050004
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,bubble,33.570783,33.570951,22.194348,5.9742913,6.24825671,0.95000071,42.61116797,35.27543379,960.483067,74.711895,0.95,0.05,0.950001,0.049999,0.687701,0.312299
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,bubble,32.972029,33.570951,22.194348,6.06686385,6.32938212,0.95251972,42.68161714,35.53551353,963.635978,73.704954,0.95,0.05,0.95252,0.04748,0.697001,0.302999
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,bubble,32.373276,33.570951,22.194348,6.15969268,6.41062514,0.95502114,42.75157434,35.80538907,966.767559,72.707048,0.95,0.05,0.955021,0.044979,0.706651,0.293349
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,bubble,31.774522,33.570951,22.194348,6.25277382,6.49198324,0.9575052,42.82104616,36.08557678,969.878062,71.717914,0.95,0.05,0.957505,0.042495,0.716669,0.283331
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,bubble,31.175768,33.570951,22.194348,6.34610423,6.57345437,0.95997213,42.89003895,36.37663209,972.967769,70.737305,0.95,0.05,0.959972,0.040028,0.727076,0.272924
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,bubble,30.577014,33.570951,22.194348,6.43968111,6.65503644,0.96242215,42.95855872,36.67915344,976.036948,69.76497,0.95,0.05,0.962422,0.037578,0.737893,0.262107
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,bubble,29.97826,33.570951,22.194348,6.53350185,6.73672727,0.96485546,43.02661118,36.99378676,979.085851,68.80066,0.95,0.05,0.964855,0.035145,0.749144,0.250856
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,bubble,29.379506,33.570951,22.194348,6.62756406,6.81852463,0.96727225,43.09420169,37.32123055,982.114713,67.844125,0.95,0.05,0.967272,0.032728,0.760852,0.239148
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,bubble,28.780752,33.570951,22.194348,6.72186556,6.90042613,0.9696727,43.16133527,37.66224174,985.123751,66.89511,0.95,0.05,0.969673,0.030327,0.773045,0.226955
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,bubble,28.181998,33.570951,22.194348,6.81640442,6.98242921,0.97205698,43.22801653,38.0176424,988.113164,65.953359,0.95,0.05,0.972057,0.027943,0.785753,0.214247
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,dew,27.583244,33.570951,22.194348,6.91117891,7.06453104,0.97442524,43.29424964,38.38832754,991.08313,65.018613,0.95,0.05,0.974425,0.025575,0.799007,0.200993
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,dew,26.984491,33.570951,22.194348,7.00618755,7.14672851,0.9767776,43.36003834,38.7752741,994.033801,64.090609,0.95,0.05,0.976778,0.023222,0.812843,0.187157
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,dew,26.385737,33.570951,22.194348,7.10142912,7.22901805,0.97911419,43.42538581,39.17955157,996.965308,63.169078,0.95,0.05,0.979114,0.020886,0.827299,0.172701
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,dew,25.786983,33.570951,22.194348,7.19690259,7.31139558,0.9814351,43.49029465,39.60233441,999.877749,62.253751,0.95,0.05,0.981435,0.018565,0.842416,0.157584
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,dew,25.188229,33.570951,22.194348,7.2926072,7.39385632,0.98374039,43.55476682,40.04491676,1002.771191,61.344351,0.95,0.05,0.98374,0.01626,0.858241,0.141759
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,dew,24.589475,33.570951,22.194348,7.38854242,7.47639462,0.98603011,43.61880352,40.50873008,1005.645664,60.440602,0.95,0.05,0.98603,0.01397,0.874825,0.125175
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,dew,23.990721,33.570951,22.194348,7.48470789,7.55900372,0.98830427,43.68240507,40.99536414,1008.501155,59.542222,0.95,0.05,0.988304,0.011696,0.892225,0.107775
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,dew,23.391967,33.570951,22.194348,7.58110347,7.64167545,0.99056285,43.74557084,41.50659259,1011.337602,58.648935,0.95,0.05,0.990563,0.009437,0.910505,0.089495
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,dew,22.793213,33.570951,22.194348,7.67772913,7.72439983,0.99280578,43.80829902,42.04440404,1014.154887,57.760464,0.95,0.05,0.992806,0.007194,0.929735,0.070265
CO2;Methane,255.0,300.705989,77.909632,0.0,1.0,envelope,dew,22.194459,33.570951,22.194348,7.77458496,7.80716466,0.99503296,43.87058648,42.61104015,1016.952827,56.876546,0.95,0.05,0.995033,0.004967,0.949996,0.050004
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,bubble,34.22128,34.221451,22.882504,5.79692533,6.07598518,0.95000073,42.6111683,35.47817121,955.627897,76.777077,0.95,0.05,0.950001,0.049999,0.694951,0.305049
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,bubble,33.624508,34.221451,22.882504,5.88778571,6.15526057,0.95250811,42.68129236,35.7337028,958.774318,75.760355,0.95,0.05,0.952508,0.047492,0.704087,0.295913
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,bubble,33.027736,34.221451,22.882504,5.97891149,6.23465803,0.9549982,42.75093287,35.99864768,961.899627,74.752745,0.95,0.05,0.954998,0.045002,0.713561,0.286439
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,bubble,32.430965,34.221451,22.882504,6.07029982,6.31417564,0.95747123,42.82009618,36.27348976,965.004114,73.75398,0.95,0.05,0.957471,0.042529,0.723388,0.276612
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,bubble,31.834193,34.221451,22.882504,6.16194404,6.39380943,0.95992741,42.88878838,36.55874884,968.087917,72.763809,0.95,0.05,0.959927,0.040073,0.733588,0.266412
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,bubble,31.237421,34.221451,22.882504,6.25384477,6.47355913,0.96236696,42.95701523,36.85498413,971.151433,71.781983,0.95,0.05,0.962367,0.037633,0.74418,0.25582
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,bubble,30.64065,34.221451,22.882504,6.34599813,6.55342192,0.96479006,43.02478223,37.1627983,974.19486,70.808251,0.95,0.05,0.96479,0.03521,0.755187,0.244813
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,bubble,30.043878,34.221451,22.882504,6.4384016,6.63339548,0.9671969,43.09209451,37.48284202,977.218427,69.842362,0.95,0.05,0.967197,0.032803,0.76663,0.23337
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,bubble,29.447107,34.221451,22.882504,6.53105287,6.71347736,0.96958766,43.15895686,37.81581926,980.222346,68.884061,0.95,0.05,0.969588,0.030412,0.778536,0.221464
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,bubble,28.850335,34.221451,22.882504,6.62394985,6.79366495,0.97196249,43.22537371,38.16249324,983.206807,67.933093,0.95,0.05,0.971962,0.028038,0.790932,0.209068
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,dew,28.253563,34.221451,22.882504,6.71709067,6.87395536,0.97432152,43.29134904,38.52369339,986.171983,66.9892,0.95,0.05,0.974322,0.025678,0.803847,0.196153
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,dew,27.656792,34.221451,22.882504,6.81047366,6.95434542,0.9766649,43.3568864,38.90032339,989.118023,66.052121,0.95,0.05,0.976665,0.023335,0.817314,0.182686
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,dew,27.06002,34.221451,22.882504,6.90409738,7.03483152,0.97899273,43.42198883,39.29337054,992.045051,65.121591,0.95,0.05,0.978993,0.021007,0.831368,0.168632
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,dew,26.463248,34.221451,22.882504,6.99796061,7.11540957,0.98130509,43.48665883,39.70391677,994.953163,64.197344,0.95,0.05,0.981305,0.018695,0.846048,0.153952
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,dew,25.866477,34.221451,22.882504,7.09206233,7.19607479,0.98360206,43.55089824,40.13315157,997.842425,63.279108,0.95,0.05,0.983602,0.016398,0.861396,0.138604
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,dew,25.269705,34.221451,22.882504,7.18640171,7.2768216,0.98588368,43.61470821,40.58238746,1000.712866,62.366612,0.95,0.05,0.985884,0.014116,0.877459,0.122541
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,dew,24.672934,34.221451,22.882504,7.28097812,7.35764338,0.98814995,43.67808908,41.05307835,1003.564475,61.459583,0.95,0.05,0.98815,0.01185,0.894289,0.105711
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,dew,24.076162,34.221451,22.882504,7.37579108,7.43853218,0.99040085,43.74104025,41.54684171,1006.397197,60.55775,0.95,0.05,0.990401,0.009599,0.911944,0.088056
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,dew,23.47939,34.221451,22.882504,7.47084018,7.51947843,0.99263633,43.80356008,42.06548544,1009.210921,59.660848,0.95,0.05,0.992636,0.007364,0.930489,0.069511
CO2;Methane,256.0,300.705989,77.909632,0.0,1.0,envelope,dew,22.882619,34.221451,22.882504,7.56612513,7.60047048,0.99485629,43.86564566,42.61104068,1012.005477,58.76862,0.95,0.05,0.994856,0.005144,0.949996,0.050004
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,bubble,34.885866,34.886041,23.586431,5.62065192,5.90468853,0.95000074,42.61116864,35.67755222,950.713035,78.906537,0.95,0.05,0.950001,0.049999,0.70208,0.29792
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,bubble,34.291165,34.886041,23.586431,5.70979993,5.98212511,0.95249625,42.68096071,35.92845726,953.85308,77.879625,0.95,0.05,0.952496,0.047504,0.711051,0.288949
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,bubble,33.696464,34.886041,23.586431,5.79922209,6.05968762,0.95497476,42.75027741,36.18840231,956.972214,76.861908,0.95,0.05,0.954975,0.045025,0.720346,0.279654
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,bubble,33.101764,34.886041,23.586431,5.88891535,6.13737408,0.9574365,42.81912487,36.45784053,960.070718,75.85312,0.95,0.05,0.957436,0.042564,0.72998,0.27002
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,bubble,32.507063,34.886041,23.586431,5.97887339,6.2151807,0.95988167,42.88750894,36.737258,963.148734,74.853004,0.95,0.05,0.959882,0.040118,0.739971,0.260029
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,bubble,31.912362,34.886041,23.586431,6.06909631,6.29310696,0.96231046,42.95543518,37.0271769,966.206639,73.861312,0.95,0.05,0.96231,0.03769,0.750337,0.249663
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,bubble,31.317661,34.886041,23.586431,6.15958026,6.37115006,0.96472308,43.02290883,37.32815913,969.244632,72.877792,0.95,0.05,0.964723,0.035277,0.761099,0.238901
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,bubble,30.72296,34.886041,23.586431,6.2503226,6.44930763,0.96711968,43.08993485,37.64081045,972.262933,71.902191,0.95,0.05,0.96712,0.03288,0.772279,0.227721
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,bubble,30.128259,34.886041,23.586431,6.3413209,6.5275772,0.96950045,43.15651782,37.96578514,975.261748,70.934256,0.95,0.05,0.9695,0.0305,0.783899,0.216101
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,bubble,29.533558,34.886041,23.586431,6.43257292,6.60595608,0.97186552,43.22266198,38.30379138,978.241263,69.973732,0.95,0.05,0.971866,0.028134,0.795985,0.204015
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,dew,28.938857,34.886041,23.586431,6.52407663,6.68444137,0.97421505,43.28837114,38.65559745,981.201646,69.020361,0.95,0.05,0.974215,0.025785,0.808564,0.191436
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,dew,28.344156,34.886041,23.586431,6.6158302,6.76302983,0.97654913,43.3536487,39.02203881,984.143041,68.073884,0.95,0.05,0.976549,0.023451,0.821666,0.178334
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,dew,27.749456,34.886041,23.586431,6.70783198,6.84171785,0.97886789,43.41849757,39.40402649,987.065568,67.134041,0.95,0.05,0.978868,0.021132,0.835325,0.164675
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,dew,27.154755,34.886041,23.586431,6.80008055,6.92050133,0.98117141,43.48292012,39.80255675,989.969322,66.200568,0.95,0.05,0.981171,0.018829,0.849575,0.150425
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,dew,26.560054,34.886041,23.586431,6.89257463,6.99937553,0.98345975,43.54691813,40.21872249,992.854366,65.273198,0.95,0.05,0.98346,0.01654,0.864456,0.135544
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,dew,25.965353,34.886041,23.586431,6.98531315,7.07833496,0.98573295,43.61049271,40.65372678,995.720733,64.351667,0.95,0.05,0.985733,0.014267,0.88001,0.11999
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,dew,25.370652,34.886041,23.586431,7.07829519,7.15737313,0.98799101,43.67364421,41.1088989,998.568412,63.435707,0.95,0.05,0.987991,0.012009,0.896285,0.103715
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,dew,24.775951,34.886041,23.586431,7.17151995,7.23648237,0.99023394,43.7363721,41.5857136,1001.397355,62.525055,0.95,0.05,0.990234,0.009766,0.913334,0.086666
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,dew,24.18125,34.886041,23.586431,7.2649867,7.31565346,0.99246166,43.79867487,42.08581429,1004.207459,61.619452,0.95,0.05,0.992462,0.007538,0.931216,0.068784
CO2;Methane,257.0,300.705989,77.909632,0.0,1.0,envelope,dew,23.586549,34.886041,23.586431,7.35869473,7.39487531,0.99467408,43.86054986,42.61104122,1006.998566,60.718651,0.95,0.05,0.994674,0.005326,0.949996,0.050004
CO2;Methane,258.0,300.705989,77.909632,0.0,1.0,envelope,bubble,35.564699,35.564877,24.306379,5.44550158,5.73438569,0.95000075,42.611169,35.87360291,945.736046,81.102624,0.95,0.05,0.950001,0.049999,0.70909,0.29091
CO2;Methane,258.0,300.705989,77.909632,0.0,1.0,envelope,bubble,34.972162,35.564877,24.306379,5.53293634,5.80999458,0.95248413,42.68062184,36.11981037,948.869833,80.065098,0.95,0.05,0.952484,0.047516,0.717893,0.282107
CO2;Methane,258.0,300.705989,77.909632,0.0,1.0,envelope,bubble,34.379625,35.564877,24.306379,5.62065364,5.88573269,0.9549508,42.74960728,36.37469399,951.982895,79.03686,0.95,0.05,0.954951,0.045049,0.727007,0.272993
CO2;Methane,258.0,300.705989,77.909632,0.0,1.0,envelope,bubble,33.787088,35.564877,24.306379,5.70864933,5.96159751,0.95740097,42.81813124,36.63867777,955.075464,78.01764,0.95,0.05,0.957401,0.042599,0.736446,0.263554
CO2;Methane,258.0,300.705989,77.909632,0.0,1.0,envelope,bubble,33.194552,35.564877,24.306379,5.79692014,6.03758687,0.95983484,42.88619934,36.91221591,958.147802,77.007184,0.95,0.05,0.959835,0.040165,0.746227,0.253773
CO2;Methane,258.0,300.705989,77.909632,0.0,1.0,envelope,bubble,32.602015,35.564877,24.306379,5.88546294,6.11369858,0.9622526,42.95381693,37.19579565,961.200156,76.00524,0.95,0.05,0.962253,0.037747,0.756367,0.243633
CO2;Methane,258.0,300.705989,77.909632,0.0,1.0,envelope,bubble,32.009478,35.564877,24.306379,5.9742748,6.18993034,0.96465443,43.02098906,37.48994056,964.232758,75.011554,0.95,0.05,0.964654,0.035346,0.766884,0.233116
CO2;Methane,258.0,300.705989,77.909632,0.0,1.0,envelope,bubble,31.416941,35.564877,24.306379,6.063353,6.26627977,0.96704051,43.08772049,37.79521417,967.245825,74.025873,0.95,0.05,0.967041,0.032959,0.7778,0.2222
CO2;Methane,258.0,300.705989,77.909632,0.0,1.0,envelope,bubble,30.824405,35.564877,24.306379,6.15269548,6.34274462,0.96941098,43.15401562,38.11222422,970.239577,73.047944,0.95,0.05,0.969411,0.030589,0.789135,0.210865
CO2;Methane,258.0,300.705989,77.909632,0.0,1.0,envelope,bubble,30.231868,35.564877,24.306379,6.24229907,6.41932176,0.971766,43.21987852,38.44162744,973.214165,72.077512,0.95,0.05,0.971766,0.028234,0.800913,0.199087
CO2;Methane,258.0,300.705989,77.909632,0.0,1.0,envelope,dew,29.639331,35.564877,24.306379,6.33216089,6.49600789,0.97410569,43.28531284,38.78413502,976.169726,71.114321,0.95,0.05,0.974106,0.025894,0.81316,0.18684
CO2;Methane,258.0,300.705989,77.909632,0.0,1.0,envelope,dew,29.046794,35.564877,24.306379,6.42228066,6.57280066,0.97643018,43.35032184,39.140519,979.106465,70.158115,0.95,0.05,0.97643,0.02357,0.825903,0.174097
